"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Install necessary binaries.","13592","test_snap_install","tests.integration","2025-11-07","passed","2025-11-07","","test_terraform","",""
"Deploy bundle with app.","1076500","test_bundle","tests.integration","2025-11-07","passed","2025-11-07","","test_bundle","",""
"Deploy terraform module with app.","314592","test_terraform","tests.integration","2025-11-07","passed","2025-11-07","","test_terraform","",""
