"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Install necessary binaries.","5122","test_snap_install","tests.integration","2025-12-09","passed","2025-12-09","","test_terraform","",""
"Deploy terraform module with app.","382611","test_terraform","tests.integration","2025-12-09","passed","2025-12-09","","test_terraform","",""
"Deploy bundle with app.","1007862","test_bundle","tests.integration","2025-12-09","passed","2025-12-09","","test_bundle","",""
