"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with app.","118771","test_bundle","tests.integration","2026-04-10","broken","2026-04-10","","test_bundle","",""
"Deploy terraform module with app.","79560","test_terraform","tests.integration","2026-04-10","broken","2026-04-10","","test_terraform","",""
"Install necessary binaries.","5962","test_snap_install","tests.integration","2026-04-10","passed","2026-04-10","","test_terraform","",""
