"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy terraform module with app.","393262","test_terraform","tests.integration","2025-12-03","passed","2025-12-03","","test_terraform","",""
"Deploy bundle with app.","1018062","test_bundle","tests.integration","2025-12-03","passed","2025-12-03","","test_bundle","",""
"Install necessary binaries.","6052","test_snap_install","tests.integration","2025-12-03","passed","2025-12-03","","test_terraform","",""
