"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with app.","","test_bundle","tests.integration","","unknown","","","test_bundle","",""
"Deploy terraform module with app.","378889","test_terraform","tests.integration","2026-01-13","passed","2026-01-13","","test_terraform","",""
"Install necessary binaries.","6667","test_snap_install","tests.integration","2026-01-13","passed","2026-01-13","","test_terraform","",""
