"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Install necessary binaries.","7619","test_snap_install","tests.integration","2026-01-22","passed","2026-01-22","","test_terraform","",""
"Deploy bundle with app.","1100163","test_bundle","tests.integration","2026-01-22","passed","2026-01-22","","test_bundle","",""
"Deploy terraform module with app.","321053","test_terraform","tests.integration","2026-01-22","passed","2026-01-22","","test_terraform","",""
