"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with app.","999100","test_bundle","tests.integration","2026-02-10","passed","2026-02-10","","test_bundle","",""
"Install necessary binaries.","5201","test_snap_install","tests.integration","2026-02-10","passed","2026-02-10","","test_terraform","",""
"Deploy terraform module with app.","403396","test_terraform","tests.integration","2026-02-10","passed","2026-02-10","","test_terraform","",""
