"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Install necessary binaries.","4888","test_snap_install","tests.integration","2026-03-25","passed","2026-03-25","","test_terraform","",""
"Deploy bundle with app.","696935","test_bundle","tests.integration","2026-03-25","passed","2026-03-25","","test_bundle","",""
"Deploy terraform module with app.","290569","test_terraform","tests.integration","2026-03-25","passed","2026-03-25","","test_terraform","",""
