"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Install necessary binaries.","7238","test_snap_install","tests.integration","2026-02-06","passed","2026-02-06","","test_terraform","",""
"Deploy terraform module with app.","393765","test_terraform","tests.integration","2026-02-06","passed","2026-02-06","","test_terraform","",""
"Deploy bundle with app.","995435","test_bundle","tests.integration","2026-02-06","passed","2026-02-06","","test_bundle","",""
